UniqueCarrier,tailnum,AvgCatchUpTime,iloscWystapien,type,manufacturer,issue_date,model,status,aircraft_type,engine_type,year
NW,N624AA,-7.3333,45,Corporation,BOEING,09/05/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N624AA,-1.6982,1694,Corporation,BOEING,09/05/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N624AE,-0.6617,7785,Corporation,EMBRAER,02/25/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
AS,N624AS,-2.4042,8693,Corporation,BOEING,12/15/2000,737-790,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
HP,N624AW,-0.3349,14624,Corporation,AIRBUS INDUSTRIE,09/26/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
US,N624AW,-1.4105,3160,Corporation,AIRBUS INDUSTRIE,09/26/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
DL,N624DL,-0.1499,15851,Corporation,BOEING,04/03/1987,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
B6,N624JB,-1.6391,3780,Corporation,AIRBUS,08/31/2005,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
WN,N624SW,-3.5894,10650,Corporation,BOEING,05/16/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N625AA,-1.2573,10632,Corporation,BOEING,09/07/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
AS,N625AA,-1.4024,1772,Corporation,BOEING,09/07/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
NW,N625AA,-6.1250,24,Corporation,BOEING,09/07/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N625AA,-2.6460,1659,Corporation,BOEING,09/07/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N625AE,0.4322,7861,Corporation,EMBRAER,03/11/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
AS,N625AS,-2.5599,8758,Corporation,BOEING,02/02/2001,737-790,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
HP,N625AW,-0.5919,14312,Corporation,AIRBUS INDUSTRIE,09/21/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
US,N625AW,-1.3224,3216,Corporation,AIRBUS INDUSTRIE,09/21/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
OH,N625CA,-3.8118,8191,Corporation,BOMBARDIER INC,08/29/2003,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
DL,N625DL,-0.4492,15790,Corporation,BOEING,10/15/2007,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
B6,N625JB,-2.1495,3600,Corporation,AIRBUS,09/28/2005,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
WN,N625SW,-4.0521,10503,Corporation,BOEING,10/22/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
CO,N62631,-0.7078,16677,Corporation,BOEING,06/13/1995,737-524,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1995
AA,N626AA,-1.3113,10052,Corporation,BOEING,09/05/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
AS,N626AA,-0.5944,1726,Corporation,BOEING,09/05/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
NW,N626AA,-8.4138,30,Corporation,BOEING,09/05/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N626AA,-2.0073,1657,Corporation,BOEING,09/05/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N626AE,0.0413,8081,Corporation,EMBRAER,03/18/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
AS,N626AS,-2.3806,8691,Corporation,BOEING,02/09/2001,737-790,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
HP,N626AW,-0.4611,14488,Corporation,AIRBUS INDUSTRIE,04/02/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
US,N626AW,-1.4111,3273,Corporation,AIRBUS INDUSTRIE,04/02/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
DL,N626DL,-0.5112,16216,Corporation,BOEING,07/25/1987,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
WN,N626SW,-3.6598,10855,Corporation,BOEING,10/22/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N627AA,-0.8603,10161,Corporation,BOEING,09/28/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
AS,N627AA,-1.3264,1484,Corporation,BOEING,09/28/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
NW,N627AA,-3.8056,37,Corporation,BOEING,09/28/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N627AA,-2.0987,1726,Corporation,BOEING,09/28/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N627AE,0.7976,7916,Corporation,EMBRAER,04/09/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
AS,N627AS,-2.2716,8594,Corporation,BOEING,03/29/2001,737-790,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
HP,N627AW,-0.3083,14588,Corporation,AIRBUS INDUSTRIE,01/19/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
US,N627AW,-1.8379,3286,Corporation,AIRBUS INDUSTRIE,01/19/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
DL,N627DL,0.0775,15667,Corporation,BOEING,10/15/2007,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
B6,N627JB,-2.4872,3531,Corporation,AIRBUS,11/04/2005,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
WN,N627SW,-3.6794,10534,Corporation,BOEING,10/22/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N628AA,-1.7269,10543,Corporation,BOEING,09/04/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N628AA,-3.0893,1715,Corporation,BOEING,09/04/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N628AE,0.2342,8064,Corporation,EMBRAER,04/15/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
HP,N628AW,-0.4180,14575,Corporation,AIRBUS INDUSTRIE,01/04/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
US,N628AW,-1.6781,3152,Corporation,AIRBUS INDUSTRIE,01/04/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
DL,N628DL,-0.8446,15970,Corporation,BOEING,07/01/1987,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
WN,N628SW,-3.6918,10798,Corporation,BOEING,10/23/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N629AA,-0.6955,10482,Corporation,BOEING,12/14/1999,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N629AA,-3.2533,1675,Corporation,BOEING,12/14/1999,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N629AE,0.1633,7936,Corporation,EMBRAER,05/10/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
HP,N629AW,-0.5583,14592,Corporation,AIRBUS INDUSTRIE,01/18/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
US,N629AW,-1.8822,3114,Corporation,AIRBUS INDUSTRIE,01/18/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
DH,N629BR,-2.3275,5648,Corporation,BOMBARDIER INC,07/23/1998,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
OH,N629BR,0.3262,2303,Corporation,BOMBARDIER INC,07/23/1998,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
DL,N629DL,-0.0047,15729,Corporation,BOEING,12/15/1987,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
B6,N629JB,-1.6338,3409,Corporation,AIRBUS,11/03/2005,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
WN,N629SW,-3.6715,10666,Corporation,BOEING,07/24/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N630AA,-1.5249,10257,Corporation,BOEING,12/14/1999,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N630AA,-2.7198,1621,Corporation,BOEING,12/14/1999,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N630AE,0.3409,7788,Corporation,EMBRAER,05/17/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N630AS,-2.0504,11859,Corporation,AEROSPATIALE/ALENIA,07/06/1996,ATR-72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
DL,N630DL,-0.6826,15462,Corporation,BOEING,12/14/1987,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
B6,N630JB,-1.8124,3419,Corporation,AIRBUS,12/22/2005,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2005
WN,N630WN,-3.4578,10890,Corporation,BOEING,07/18/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N631AA,-1.3070,9916,Corporation,BOEING,11/08/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
NW,N631AA,-2.1786,28,Corporation,BOEING,11/08/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N631AA,-2.6677,1575,Corporation,BOEING,11/08/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N631AE,0.0041,8160,Corporation,EMBRAER,06/17/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N631AS,-2.0758,12054,Corporation,AEROSPATIALE/ALENIA,08/07/1995,ATR-72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
HP,N631AW,-0.3344,14625,Corporation,AIRBUS INDUSTRIE,12/27/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
US,N631AW,-1.4019,3196,Corporation,AIRBUS INDUSTRIE,12/27/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
DL,N631DL,-0.6356,14838,Corporation,BOEING,12/21/1987,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
WN,N631SW,-3.6225,10844,Corporation,BOEING,07/16/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N632AA,-1.1368,10329,Corporation,BOEING,11/08/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
NW,N632AA,-5.7692,26,Corporation,BOEING,11/08/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N632AA,-2.7476,1582,Corporation,BOEING,11/08/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N632AE,0.6187,8135,Corporation,EMBRAER,06/23/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N632AS,-2.1880,11856,Corporation,AEROSPATIALE,06/30/1995,ATR 72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
HP,N632AW,-0.3585,14491,Corporation,AIRBUS INDUSTRIE,01/03/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
US,N632AW,-1.2352,3126,Corporation,AIRBUS INDUSTRIE,01/03/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
DL,N632DL,-0.8452,14847,Corporation,BOEING,12/29/1987,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
B6,N632JB,-0.8652,3248,Corporation,AIRBUS,01/11/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N632SW,-3.6636,10844,Corporation,BOEING,07/31/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
CO,N63305,0.8811,16574,Corporation,BOEING,01/19/2006,737-3TO,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1985
AA,N633AA,-1.1073,10599,Corporation,BOEING,11/16/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
NW,N633AA,-7.1429,28,Corporation,BOEING,11/16/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
US,N633AA,-2.3465,1548,Corporation,BOEING,11/16/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N633AE,-0.3390,7923,Corporation,EMBRAER,07/16/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N633AS,-2.0884,11946,Corporation,AEROSPATIALE,07/06/1995,ATR 72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
HP,N633AW,-0.5109,14783,Corporation,AIRBUS INDUSTRIE,01/02/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
US,N633AW,-1.3610,3249,Corporation,AIRBUS INDUSTRIE,01/02/1989,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
DL,N633DL,-0.4666,15022,Corporation,BOEING,08/02/2006,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
B6,N633JB,-1.6811,3204,Corporation,AIRBUS,02/01/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N633SW,-3.6544,10740,Corporation,BOEING,09/05/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N634AA,-1.1233,10500,Corporation,BOEING,12/20/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
NW,N634AA,-5.5263,20,Corporation,BOEING,12/20/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N634AE,0.6725,7952,Corporation,EMBRAER,07/21/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N634AS,-1.7235,11984,Corporation,AEROSPATIALE,07/07/1995,ATR 72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
HP,N634AW,-0.3400,14400,Corporation,AIRBUS INDUSTRIE,09/28/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
US,N634AW,-1.9025,3174,Corporation,AIRBUS INDUSTRIE,09/28/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
DL,N634DL,-0.4139,14524,Corporation,BOEING,02/03/1988,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N634JB,-0.7624,3034,Corporation,AIRBUS,03/13/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N634SW,-3.6576,10731,Corporation,BOEING,09/10/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N635AA,-1.3486,10455,Corporation,BOEING,12/19/1990,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1990
MQ,N635AE,0.5772,7921,Corporation,EMBRAER,08/13/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N635AS,-2.0037,11669,Corporation,AEROSPATIALE,08/07/1995,ATR 72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
DL,N635DL,-0.2009,14502,Corporation,BOEING,03/03/1988,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N635JB,-1.4533,2846,Corporation,AIRBUS,04/04/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N635SW,-3.6444,10657,Corporation,BOEING,10/03/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
MQ,N636AE,-0.5551,7971,Corporation,EMBRAER,08/18/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N636AS,-2.4235,11760,Corporation,AEROSPATIALE,06/30/1995,ATR 72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
HP,N636AW,-0.6719,14632,Corporation,AIRBUS INDUSTRIE,09/28/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
US,N636AW,-1.5387,3059,Corporation,AIRBUS INDUSTRIE,09/28/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
DL,N636DL,-0.3390,14740,Corporation,BOEING,06/03/1988,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N636JB,-1.7379,2028,Corporation,AIRBUS,12/06/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N636WN,-3.5190,10705,Corporation,BOEING,01/06/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N637AA,-1.5215,10374,Individual,BAUMAN RANDY,09/17/1993,FALCON-XP,Valid,Fixed Wing Single-Engine,Reciprocating,None
NW,N637AA,-4.1250,24,Individual,BAUMAN RANDY,09/17/1993,FALCON-XP,Valid,Fixed Wing Single-Engine,Reciprocating,None
MQ,N637AE,0.0689,7706,Corporation,EMBRAER,09/15/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N637AS,-1.5687,11991,Corporation,AEROSPATIALE,06/20/1995,ATR 72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,None
HP,N637AW,-0.7461,14555,Corporation,AIRBUS INDUSTRIE,09/28/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
US,N637AW,-1.7035,3085,Corporation,AIRBUS INDUSTRIE,09/28/1990,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
DL,N637DL,-0.7475,14798,Corporation,BOEING,06/03/1988,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N637JB,-1.0423,2781,Corporation,AIRBUS,05/24/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N637SW,-3.7374,10875,Corporation,BOEING,10/04/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N638AA,-0.7638,10614,Corporation,BOEING,04/19/1991,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
NW,N638AA,-5.5357,28,Corporation,BOEING,04/19/1991,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
MQ,N638AE,0.0564,8150,Corporation,EMBRAER,09/22/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
DL,N638DL,-1.1178,15040,Corporation,BOEING,06/16/1988,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N638JB,-0.6485,2623,Corporation,AIRBUS,06/14/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N638SW,-3.7071,10780,Corporation,BOEING,11/05/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N639AA,-0.8391,10230,Corporation,BOEING,02/27/1991,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
MQ,N639AE,0.5305,8089,Corporation,EMBRAER,10/22/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
DL,N639DL,-0.1693,16345,Corporation,BOEING,12/05/1988,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N639JB,-1.6871,2637,Corporation,AIRBUS,06/28/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N639SW,-3.3084,10744,Corporation,BOEING,11/13/1996,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
MQ,N640AE,-0.1593,7942,Corporation,EMBRAER,10/27/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N640AS,-1.6141,12346,Corporation,AEROSPATIALE/ALENIA,09/15/2005,ATR-72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1994
HP,N640AW,-0.9606,12455,Corporation,AIRBUS INDUSTRIE,05/25/1999,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1994
US,N640AW,-2.8370,3218,Corporation,AIRBUS INDUSTRIE,05/25/1999,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1994
DL,N640DL,-0.6835,14860,Corporation,BOEING,12/21/1988,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N640JB,-1.3823,2549,Corporation,AIRBUS,07/12/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N640SW,-3.6750,10719,Corporation,BOEING,02/19/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
AA,N641AA,-0.7829,10625,Corporation,BOEING,01/11/2002,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
MQ,N641AE,0.5865,8219,Corporation,EMBRAER,11/17/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N641AS,-1.7186,12072,Corporation,AEROSPATIALE/ALENIA,09/15/2005,ATR-72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1994
OH,N641CA,-3.3070,8214,Corporation,BOMBARDIER INC,10/30/2003,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
DL,N641DL,-0.6728,15088,Corporation,BOEING,12/31/2002,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
B6,N641JB,-1.5000,2483,Corporation,AIRBUS,08/02/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N641SW,-3.8019,10633,Corporation,BOEING,02/25/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
UA,N641UA,-2.0100,2511,Corporation,BOEING,04/19/1991,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
AA,N642AA,-1.2292,10487,Corporation,BOEING,04/08/1991,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
MQ,N642AE,0.4751,8025,Corporation,EMBRAER,11/23/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N642AS,-1.7205,11887,Corporation,AEROSPATIALE/ALENIA,09/15/2005,ATR-72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1994
HP,N642AW,-1.4235,12002,Corporation,AIRBUS INDUSTRIE,11/28/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1996
US,N642AW,-3.0537,3019,Corporation,AIRBUS INDUSTRIE,11/28/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1996
OH,N642CA,-3.5101,8383,Corporation,BOMBARDIER INC,12/08/2003,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
DL,N642DL,-0.5133,15976,Corporation,BOEING,01/26/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
UA,N642UA,-2.4666,2550,Corporation,BOEING,11/23/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
WN,N642WN,-3.8002,10761,Corporation,BOEING,02/11/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
AA,N643AA,-1.0805,10331,Corporation,BOEING,07/03/1991,757-223,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
MQ,N643AE,-0.0780,8002,Corporation,EMBRAER,12/10/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
EV,N643AS,-1.6022,12159,Corporation,AEROSPATIALE/ALENIA,09/15/2005,ATR-72-212,Valid,Fixed Wing Multi-Engine,Turbo-Prop,1994
DL,N643DL,-0.4445,16213,Corporation,BOEING,02/11/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N643JB,-1.1017,2243,Corporation,AIRBUS,09/07/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N643SW,-3.8506,10578,Corporation,BOEING,02/13/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N643UA,-1.5491,2677,Corporation,BOEING,11/22/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
MQ,N644AE,0.1771,8044,Corporation,EMBRAER,12/21/1999,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
AS,N644AS,-2.1582,7652,Corporation,BOEING,02/07/2003,737-790,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2003
HP,N644AW,-0.9116,11679,Corporation,AIRBUS INDUSTRIE,02/10/2003,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1992
US,N644AW,-1.4531,3105,Corporation,AIRBUS INDUSTRIE,02/10/2003,A320-231,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1992
DL,N644DL,-0.0582,16101,Corporation,BOEING,02/15/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N644JB,-1.1003,2297,Corporation,AIRBUS,09/20/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N644SW,-3.6028,10686,Corporation,BOEING,05/12/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N644UA,-1.6757,2702,Corporation,BOEING,11/22/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1991
MQ,N645AE,1.1892,8355,Corporation,EMBRAER,01/14/2000,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
DL,N645DL,-0.4264,16535,Corporation,BOEING,12/31/2002,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N645JB,-1.8334,2212,Corporation,AIRBUS,10/05/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N645SW,-3.7737,10741,Corporation,BOEING,06/05/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
MQ,N646AE,0.3565,8181,Corporation,EMBRAER,01/20/2000,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
DH,N646BR,-2.2423,5416,Corporation,BOMBARDIER INC,04/27/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
YV,N646BR,2.9323,7301,Corporation,BOMBARDIER INC,04/27/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
DL,N646DL,-0.5965,15783,Corporation,BOEING,05/01/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N646JB,-2.1193,2211,Corporation,AIRBUS,11/15/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N646SW,-3.5443,10751,Corporation,BOEING,06/02/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N646UA,-1.5964,2701,Corporation,BOEING,11/04/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
MQ,N647AE,0.1176,8221,Corporation,EMBRAER,02/11/2000,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
